ID,Name,Rareness,ItemType,LevelRequirement,HonorPointReq,SkillBonusID1,SkillBonusID2,SkillBonusID3,SkillBonusAmount1,SkillBonusAmount2,SkillBonusAmount3,Description2,Description3,
43457,Sharp Steel Scepter1,1,21,12,4294966308,0,0,0,0,0,0,,,
43458,Sharp Steel Scepter1,1,21,12,4294966308,0,0,0,0,0,0,,,
43459,Sharp Steel Scepter1,1,21,12,4294966308,0,0,0,0,0,0,,,
43460,Sharp Steel Scepter1,1,21,12,4294966308,0,0,0,0,0,0,,,
43461,Sharp Steel Scepter1,1,21,13,4294966309,0,0,0,0,0,0,,,
43462,Sharp Steel Scepter1,1,21,13,4294966309,0,0,0,0,0,0,,,
43463,Sharp Steel Scepter1,1,21,13,4294966309,0,0,0,0,0,0,,,
43464,Sharp Steel Scepter1,1,21,13,4294966309,0,0,0,0,0,0,,,
43465,Sharp Steel Scepter1,1,21,13,4294966309,0,0,0,0,0,0,,,
43466,Sharp Steel Scepter1,1,21,14,4294966310,0,0,0,0,0,0,,,
43467,Sharp Steel Scepter1,1,21,14,4294966310,0,0,0,0,0,0,,,
43468,Sharp Steel Scepter1,1,21,14,4294966310,0,0,0,0,0,0,,,
43469,Sharp Steel Scepter1,1,21,14,4294966310,0,0,0,0,0,0,,,
43470,Sharp Steel Scepter1,1,21,14,4294966310,0,0,0,0,0,0,,,
43471,Sharp Steel Scepter2,1,21,15,4294966311,0,0,0,0,0,0,,,
43472,Sharp Steel Scepter2,1,21,15,4294966311,0,0,0,0,0,0,,,
43473,Sharp Steel Scepter2,1,21,15,4294966311,0,0,0,0,0,0,,,
43474,Sharp Steel Scepter2,1,21,15,4294966311,0,0,0,0,0,0,,,
43475,Sharp Steel Scepter2,1,21,15,4294966311,0,0,0,0,0,0,,,
43476,Sharp Steel Scepter2,1,21,16,4294966312,0,0,0,0,0,0,,,
43477,Sharp Steel Scepter2,1,21,16,4294966312,0,0,0,0,0,0,,,
43478,Sharp Steel Scepter2,1,21,16,4294966312,0,0,0,0,0,0,,,
43479,Sharp Steel Scepter2,1,21,16,4294966312,0,0,0,0,0,0,,,
43480,Sharp Steel Scepter2,1,21,16,4294966312,0,0,0,0,0,0,,,
43481,Sharp Steel Scepter2,1,21,17,4294966313,0,0,0,0,0,0,,,
43482,Sharp Steel Scepter2,1,21,17,4294966313,0,0,0,0,0,0,,,
43483,Sharp Steel Scepter2,1,21,17,4294966313,0,0,0,0,0,0,,,
43484,Sharp Steel Scepter2,1,21,17,4294966313,0,0,0,0,0,0,,,
43485,Sharp Steel Scepter2,1,21,17,4294966313,0,0,0,0,0,0,,,
43486,Sharp Steel Scepter2,1,21,18,4294966314,0,0,0,0,0,0,,,
43487,Sharp Steel Scepter2,1,21,18,4294966314,0,0,0,0,0,0,,,
43488,Sharp Steel Scepter2,1,21,18,4294966314,0,0,0,0,0,0,,,
43489,Sharp Steel Scepter2,1,21,18,4294966314,0,0,0,0,0,0,,,
43490,Sharp Steel Scepter2,1,21,18,4294966314,0,0,0,0,0,0,,,
43491,Sharp Steel Scepter2,1,21,19,4294966315,0,0,0,0,0,0,,,
43492,Sharp Steel Scepter2,1,21,19,4294966315,0,0,0,0,0,0,,,
43493,Sharp Steel Scepter2,1,21,19,4294966315,0,0,0,0,0,0,,,
43494,Sharp Steel Scepter2,1,21,19,4294966315,0,0,0,0,0,0,,,
43495,Sharp Steel Scepter2,1,21,19,4294966315,0,0,0,0,0,0,,,
43496,Blast Scepter,1,21,20,4294966316,0,0,0,0,0,0,,,
43497,Blast Scepter,1,21,20,4294966316,0,0,0,0,0,0,,,
43498,Blast Scepter,1,21,20,4294966316,0,0,0,0,0,0,,,
43499,Blast Scepter,1,21,20,4294966316,0,0,0,0,0,0,,,
43500,Blast Scepter,1,21,20,4294966316,0,0,0,0,0,0,,,
43501,Blast Scepter,1,21,21,4294966317,0,0,0,0,0,0,,,
43502,Blast Scepter,1,21,21,4294966317,0,0,0,0,0,0,,,
43503,Blast Scepter,1,21,21,4294966317,0,0,0,0,0,0,,,
43504,Blast Scepter,1,21,21,4294966317,0,0,0,0,0,0,,,
43505,Blast Scepter,1,21,21,4294966317,0,0,0,0,0,0,,,
43506,Blast Scepter,1,21,22,4294966318,0,0,0,0,0,0,,,
43507,Blast Scepter,1,21,22,4294966318,0,0,0,0,0,0,,,
43508,Blast Scepter,1,21,22,4294966318,0,0,0,0,0,0,,,
43509,Blast Scepter,1,21,22,4294966318,0,0,0,0,0,0,,,
43510,Blast Scepter,1,21,22,4294966318,0,0,0,0,0,0,,,
43511,Blast Scepter,1,21,23,4294966319,0,0,0,0,0,0,,,
43512,Blast Scepter,1,21,23,4294966319,0,0,0,0,0,0,,,
43513,Blast Scepter,1,21,23,4294966319,0,0,0,0,0,0,,,
43514,Blast Scepter,1,21,23,4294966319,0,0,0,0,0,0,,,
43515,Blast Scepter,1,21,23,4294966319,0,0,0,0,0,0,,,
43516,Demon Gate Scepter,1,21,24,4294966320,0,0,0,0,0,0,,,
43517,Demon Gate Scepter,1,21,24,4294966320,0,0,0,0,0,0,,,
43518,Demon Gate Scepter,1,21,24,4294966320,0,0,0,0,0,0,,,
43519,Demon Gate Scepter,1,21,24,4294966320,0,0,0,0,0,0,,,
43520,Demon Gate Scepter,1,21,24,4294966320,0,0,0,0,0,0,,,
43521,Demon Gate Scepter,1,21,25,4294966321,0,0,0,0,0,0,,,
43522,Demon Gate Scepter,1,21,25,4294966321,0,0,0,0,0,0,,,
43523,Demon Gate Scepter,1,21,25,4294966321,0,0,0,0,0,0,,,
43524,Demon Gate Scepter,1,21,25,4294966321,0,0,0,0,0,0,,,
43525,Demon Gate Scepter,1,21,25,4294966321,0,0,0,0,0,0,,,
43526,Demon Gate Scepter,1,21,26,4294966322,0,0,0,0,0,0,,,
43527,Demon Gate Scepter,1,21,26,4294966322,0,0,0,0,0,0,,,
43528,Demon Gate Scepter,1,21,26,4294966322,0,0,0,0,0,0,,,
43529,Demon Gate Scepter,1,21,26,4294966322,0,0,0,0,0,0,,,
43530,Demon Gate Scepter,1,21,26,4294966322,0,0,0,0,0,0,,,
43531,Demon Gate Scepter,1,21,27,4294966323,0,0,0,0,0,0,,,
43532,Demon Gate Scepter,1,21,27,4294966323,0,0,0,0,0,0,,,
43533,Demon Gate Scepter,1,21,27,4294966323,0,0,0,0,0,0,,,
43534,Demon Gate Scepter,1,21,27,4294966323,0,0,0,0,0,0,,,
43535,Demon Gate Scepter,1,21,27,4294966323,0,0,0,0,0,0,,,
43536,Demon Gate Scepter,1,21,28,4294966324,0,0,0,0,0,0,,,
43537,Demon Gate Scepter,1,21,28,4294966324,0,0,0,0,0,0,,,
43538,Demon Gate Scepter,1,21,28,4294966324,0,0,0,0,0,0,,,
43539,Demon Gate Scepter,1,21,28,4294966324,0,0,0,0,0,0,,,
43540,Demon Gate Scepter,1,21,28,4294966324,0,0,0,0,0,0,,,
43541,Freezing Scepter,1,21,29,4294966325,0,0,0,0,0,0,,,
43542,Freezing Scepter,1,21,29,4294966325,0,0,0,0,0,0,,,
43543,Freezing Scepter,1,21,29,4294966325,0,0,0,0,0,0,,,
43544,Freezing Scepter,1,21,29,4294966325,0,0,0,0,0,0,,,
43545,Freezing Scepter,1,21,29,4294966325,0,0,0,0,0,0,,,
43546,Freezing Scepter,1,21,30,4294966326,0,0,0,0,0,0,,,
43547,Freezing Scepter,1,21,30,4294966326,0,0,0,0,0,0,,,
43548,Freezing Scepter,1,21,30,4294966326,0,0,0,0,0,0,,,
43549,Freezing Scepter,1,21,30,4294966326,0,0,0,0,0,0,,,
43550,Freezing Scepter,1,21,30,4294966326,0,0,0,0,0,0,,,
43551,Freezing Scepter,1,21,31,4294966327,0,0,0,0,0,0,,,
43552,Freezing Scepter,1,21,31,4294966327,0,0,0,0,0,0,,,
43553,Freezing Scepter,1,21,31,4294966327,0,0,0,0,0,0,,,
43554,Freezing Scepter,1,21,31,4294966327,0,0,0,0,0,0,,,
43555,Freezing Scepter,1,21,31,4294966327,0,0,0,0,0,0,,,
43556,Freezing Scepter,1,21,32,4294966328,0,0,0,0,0,0,,,
43557,Freezing Scepter,1,21,32,4294966328,0,0,0,0,0,0,,,
43558,Freezing Scepter,1,21,32,4294966328,0,0,0,0,0,0,,,
43559,Freezing Scepter,1,21,32,4294966328,0,0,0,0,0,0,,,
43560,Freezing Scepter,1,21,32,4294966328,0,0,0,0,0,0,,,
43561,Freezing Scepter,1,21,33,4294966329,0,0,0,0,0,0,,,
43562,Freezing Scepter,1,21,33,4294966329,0,0,0,0,0,0,,,
43563,Freezing Scepter,1,21,33,4294966329,0,0,0,0,0,0,,,
43564,Freezing Scepter,1,21,33,4294966329,0,0,0,0,0,0,,,
43565,Freezing Scepter,1,21,33,4294966329,0,0,0,0,0,0,,,
43566,Glowing Scepter,1,21,34,4294966330,0,0,0,0,0,0,,,
43567,Glowing Scepter,1,21,34,4294966330,0,0,0,0,0,0,,,
43568,Glowing Scepter,1,21,34,4294966330,0,0,0,0,0,0,,,
43569,Glowing Scepter,1,21,34,4294966330,0,0,0,0,0,0,,,
43570,Glowing Scepter,1,21,34,4294966330,0,0,0,0,0,0,,,
43571,Glowing Scepter,1,21,35,4294966331,0,0,0,0,0,0,,,
43572,Glowing Scepter,1,21,35,4294966331,0,0,0,0,0,0,,,
43573,Glowing Scepter,1,21,35,4294966331,0,0,0,0,0,0,,,
43574,Glowing Scepter,1,21,35,4294966331,0,0,0,0,0,0,,,
43575,Glowing Scepter,1,21,35,4294966331,0,0,0,0,0,0,,,
43576,Glowing Scepter,1,21,36,4294966332,0,0,0,0,0,0,,,
43577,Glowing Scepter,1,21,36,4294966332,0,0,0,0,0,0,,,
43578,Glowing Scepter,1,21,36,4294966332,0,0,0,0,0,0,,,
43579,Glowing Scepter,1,21,36,4294966332,0,0,0,0,0,0,,,
43580,Glowing Scepter,1,21,36,4294966332,0,0,0,0,0,0,,,
43581,Glowing Scepter,1,21,37,4294966333,0,0,0,0,0,0,,,
43582,Glowing Scepter,1,21,37,4294966333,0,0,0,0,0,0,,,
43583,Glowing Scepter,1,21,37,4294966333,0,0,0,0,0,0,,,
43584,Glowing Scepter,1,21,37,4294966333,0,0,0,0,0,0,,,
43585,Glowing Scepter,1,21,37,4294966333,0,0,0,0,0,0,,,
43586,Light Scepter,1,21,38,4294966334,0,0,0,0,0,0,,,
43587,Light Scepter,1,21,38,4294966334,0,0,0,0,0,0,,,
43588,Light Scepter,1,21,38,4294966334,0,0,0,0,0,0,,,
43589,Light Scepter,1,21,38,4294966334,0,0,0,0,0,0,,,
43590,Light Scepter,1,21,38,4294966334,0,0,0,0,0,0,,,
43591,Light Scepter,1,21,39,4294966335,0,0,0,0,0,0,,,
43592,Light Scepter,1,21,39,4294966335,0,0,0,0,0,0,,,
43593,Light Scepter,1,21,39,4294966335,0,0,0,0,0,0,,,
43594,Light Scepter,1,21,39,4294966335,0,0,0,0,0,0,,,
43595,Light Scepter,1,21,39,4294966335,0,0,0,0,0,0,,,
43596,Light Scepter,1,21,40,4294966336,0,0,0,0,0,0,,,
43597,Light Scepter,1,21,40,4294966336,0,0,0,0,0,0,,,
43598,Light Scepter,1,21,40,4294966336,0,0,0,0,0,0,,,
43599,Light Scepter,1,21,40,4294966336,0,0,0,0,0,0,,,
43600,Light Scepter,1,21,40,4294966336,0,0,0,0,0,0,,,
43601,Light Scepter,1,21,41,4294966337,0,0,0,0,0,0,,,
43602,Light Scepter,1,21,41,4294966337,0,0,0,0,0,0,,,
43603,Light Scepter,1,21,41,4294966337,0,0,0,0,0,0,,,
43604,Light Scepter,1,21,41,4294966337,0,0,0,0,0,0,,,
43605,Light Scepter,1,21,41,4294966337,0,0,0,0,0,0,,,
43606,Demonic Spirit Scepter,1,21,42,4294966338,0,0,0,0,0,0,,,
43607,Demonic Spirit Scepter,1,21,42,4294966338,0,0,0,0,0,0,,,
43608,Demonic Spirit Scepter,1,21,42,4294966338,0,0,0,0,0,0,,,
43609,Demonic Spirit Scepter,1,21,42,4294966338,0,0,0,0,0,0,,,
43610,Demonic Spirit Scepter,1,21,42,4294966338,0,0,0,0,0,0,,,
43611,Demonic Spirit Scepter,1,21,43,4294966339,0,0,0,0,0,0,,,
43612,Demonic Spirit Scepter,1,21,43,4294966339,0,0,0,0,0,0,,,
43613,Demonic Spirit Scepter,1,21,43,4294966339,0,0,0,0,0,0,,,
43614,Demonic Spirit Scepter,1,21,43,4294966339,0,0,0,0,0,0,,,
43615,Demonic Spirit Scepter,1,21,43,4294966339,0,0,0,0,0,0,,,
43616,Demonic Spirit Scepter,1,21,44,4294966340,0,0,0,0,0,0,,,
43617,Demonic Spirit Scepter,1,21,44,4294966340,0,0,0,0,0,0,,,
43618,Demonic Spirit Scepter,1,21,44,4294966340,0,0,0,0,0,0,,,
43619,Demonic Spirit Scepter,1,21,44,4294966340,0,0,0,0,0,0,,,
43620,Demonic Spirit Scepter,1,21,44,4294966340,0,0,0,0,0,0,,,
43621,Horse Scepter,1,21,45,4294966341,0,0,0,0,0,0,,,
43622,Horse Scepter,1,21,45,4294966341,0,0,0,0,0,0,,,
43623,Horse Scepter,1,21,45,4294966341,0,0,0,0,0,0,,,
43624,Horse Scepter,1,21,45,4294966341,0,0,0,0,0,0,,,
43625,Horse Scepter,1,21,45,4294966341,0,0,0,0,0,0,,,
43626,Horse Scepter,1,21,46,4294966342,0,0,0,0,0,0,,,
43627,Horse Scepter,1,21,46,4294966342,0,0,0,0,0,0,,,
43628,Horse Scepter,1,21,46,4294966342,0,0,0,0,0,0,,,
43629,Horse Scepter,1,21,46,4294966342,0,0,0,0,0,0,,,
43630,Horse Scepter,1,21,46,4294966342,0,0,0,0,0,0,,,
43631,Horse Scepter,1,21,47,4294966343,0,0,0,0,0,0,,,
43632,Horse Scepter,1,21,47,4294966343,0,0,0,0,0,0,,,
43633,Horse Scepter,1,21,47,4294966343,0,0,0,0,0,0,,,
43634,Horse Scepter,1,21,47,4294966343,0,0,0,0,0,0,,,
43635,Horse Scepter,1,21,47,4294966343,0,0,0,0,0,0,,,
43636,Horse Scepter,1,21,48,4294966344,0,0,0,0,0,0,,,
43637,Horse Scepter,1,21,48,4294966344,0,0,0,0,0,0,,,
43638,Horse Scepter,1,21,48,4294966344,0,0,0,0,0,0,,,
43639,Horse Scepter,1,21,48,4294966344,0,0,0,0,0,0,,,
43640,Horse Scepter,1,21,48,4294966344,0,0,0,0,0,0,,,
43641,Evil Spirt Scepter,1,21,49,4294966345,0,0,0,0,0,0,,,
43642,Evil Spirt Scepter,1,21,49,4294966345,0,0,0,0,0,0,,,
43643,Evil Spirt Scepter,1,21,49,4294966345,0,0,0,0,0,0,,,
43644,Evil Spirt Scepter,1,21,49,4294966345,0,0,0,0,0,0,,,
43645,Evil Spirt Scepter,1,21,49,4294966345,0,0,0,0,0,0,,,
43646,Evil Spirt Scepter,1,21,50,4294966346,0,0,0,0,0,0,,,
43647,Evil Spirt Scepter,1,21,50,4294966346,0,0,0,0,0,0,,,
43648,Evil Spirt Scepter,1,21,50,4294966346,0,0,0,0,0,0,,,
43649,Evil Spirt Scepter,1,21,50,4294966346,0,0,0,0,0,0,,,
43650,Evil Spirt Scepter,1,21,50,4294966346,0,0,0,0,0,0,,,
43651,Evil Spirt Scepter,1,21,51,4294966347,0,0,0,0,0,0,,,
43652,Evil Spirt Scepter,1,21,51,4294966347,0,0,0,0,0,0,,,
43653,Evil Spirt Scepter,1,21,51,4294966347,0,0,0,0,0,0,,,
43654,Evil Spirt Scepter,1,21,51,4294966347,0,0,0,0,0,0,,,
43655,Evil Spirt Scepter,1,21,51,4294966347,0,0,0,0,0,0,,,
43656,Evil Spirt Scepter,1,21,52,4294966348,0,0,0,0,0,0,,,
43657,Evil Spirt Scepter,1,21,52,4294966348,0,0,0,0,0,0,,,
43658,Evil Spirt Scepter,1,21,52,4294966348,0,0,0,0,0,0,,,
43659,Evil Spirt Scepter,1,21,52,4294966348,0,0,0,0,0,0,,,
43660,Evil Spirt Scepter,1,21,52,4294966348,0,0,0,0,0,0,,,
43661,Demon gate Dual Scepter,1,21,53,4294966349,0,0,0,0,0,0,,,
43662,Demon gate Dual Scepter,1,21,53,4294966349,0,0,0,0,0,0,,,
43663,Demon gate Dual Scepter,1,21,53,4294966349,0,0,0,0,0,0,,,
43664,Demon gate Dual Scepter,1,21,53,4294966349,0,0,0,0,0,0,,,
43665,Demon gate Dual Scepter,1,21,53,4294966349,0,0,0,0,0,0,,,
43666,Demon gate Dual Scepter,1,21,54,4294966350,0,0,0,0,0,0,,,
43667,Demon gate Dual Scepter,1,21,54,4294966350,0,0,0,0,0,0,,,
43668,Demon gate Dual Scepter,1,21,54,4294966350,0,0,0,0,0,0,,,
43669,Demon gate Dual Scepter,1,21,54,4294966350,0,0,0,0,0,0,,,
43670,Demon gate Dual Scepter,1,21,54,4294966350,0,0,0,0,0,0,,,
43671,Demon gate Dual Scepter,1,21,55,4294966351,0,0,0,0,0,0,,,
43672,Demon gate Dual Scepter,1,21,55,4294966351,0,0,0,0,0,0,,,
43673,Demon gate Dual Scepter,1,21,55,4294966351,0,0,0,0,0,0,,,
43674,Demon gate Dual Scepter,1,21,55,4294966351,0,0,0,0,0,0,,,
43675,Demon gate Dual Scepter,1,21,55,4294966351,0,0,0,0,0,0,,,
43676,Green Double Scepter,1,21,56,4294966352,0,0,0,0,0,0,,,
43677,Green Double Scepter,1,21,56,4294966352,0,0,0,0,0,0,,,
43678,Green Double Scepter,1,21,56,4294966352,0,0,0,0,0,0,,,
43679,Green Double Scepter,1,21,56,4294966352,0,0,0,0,0,0,,,
43680,Green Double Scepter,1,21,56,4294966352,0,0,0,0,0,0,,,
43681,Green Double Scepter,1,21,57,4294966353,0,0,0,0,0,0,,,
43682,Green Double Scepter,1,21,57,4294966353,0,0,0,0,0,0,,,
43683,Green Double Scepter,1,21,57,4294966353,0,0,0,0,0,0,,,
43684,Green Double Scepter,1,21,57,4294966353,0,0,0,0,0,0,,,
43685,Green Double Scepter,1,21,57,4294966353,0,0,0,0,0,0,,,
43686,Green Double Scepter,1,21,58,4294966354,0,0,0,0,0,0,,,
43687,Green Double Scepter,1,21,58,4294966354,0,0,0,0,0,0,,,
43688,Green Double Scepter,1,21,58,4294966354,0,0,0,0,0,0,,,
43689,Green Double Scepter,1,21,58,4294966354,0,0,0,0,0,0,,,
43690,Green Double Scepter,1,21,58,4294966354,0,0,0,0,0,0,,,
43691,Green Double Scepter,1,21,59,4294966355,0,0,0,0,0,0,,,
43692,Green Double Scepter,1,21,59,4294966355,0,0,0,0,0,0,,,
43693,Green Double Scepter,1,21,59,4294966355,0,0,0,0,0,0,,,
43694,Green Double Scepter,1,21,59,4294966355,0,0,0,0,0,0,,,
43695,Green Double Scepter,1,21,59,4294966355,0,0,0,0,0,0,,,
43696,White Eyed Scepter,1,21,60,4294966356,0,0,0,0,0,0,,,
43697,White Eyed Scepter,1,21,60,4294966356,0,0,0,0,0,0,,,
43698,White Eyed Scepter,1,21,60,4294966356,0,0,0,0,0,0,,,
43699,White Eyed Scepter,1,21,60,4294966356,0,0,0,0,0,0,,,
43700,White Eyed Scepter,1,21,60,4294966356,0,0,0,0,0,0,,,
43701,White Eyed Scepter,1,21,61,4294966357,0,0,0,0,0,0,,,
43702,White Eyed Scepter,1,21,61,4294966357,0,0,0,0,0,0,,,
43703,White Eyed Scepter,1,21,61,4294966357,0,0,0,0,0,0,,,
43704,White Eyed Scepter,1,21,61,4294966357,0,0,0,0,0,0,,,
43705,White Eyed Scepter,1,21,61,4294966357,0,0,0,0,0,0,,,
43706,White Eyed Scepter,1,21,62,4294966358,0,0,0,0,0,0,,,
43707,White Eyed Scepter,1,21,62,4294966358,0,0,0,0,0,0,,,
43708,White Eyed Scepter,1,21,62,4294966358,0,0,0,0,0,0,,,
43709,White Eyed Scepter,1,21,62,4294966358,0,0,0,0,0,0,,,
43710,White Eyed Scepter,1,21,62,4294966358,0,0,0,0,0,0,,,
43711,Silver Ringed Scepter,1,21,63,4294966359,0,0,0,0,0,0,,,
43712,Silver Ringed Scepter,1,21,63,4294966359,0,0,0,0,0,0,,,
43713,Silver Ringed Scepter,1,21,63,4294966359,0,0,0,0,0,0,,,
43714,Silver Ringed Scepter,1,21,63,4294966359,0,0,0,0,0,0,,,
43715,Silver Ringed Scepter,1,21,63,4294966359,0,0,0,0,0,0,,,
43716,Silver Ringed Scepter,1,21,64,4294966360,0,0,0,0,0,0,,,
43717,Silver Ringed Scepter,1,21,64,4294966360,0,0,0,0,0,0,,,
43718,Silver Ringed Scepter,1,21,64,4294966360,0,0,0,0,0,0,,,
43719,Silver Ringed Scepter,1,21,64,4294966360,0,0,0,0,0,0,,,
43720,Silver Ringed Scepter,1,21,64,4294966360,0,0,0,0,0,0,,,
43721,Silver Ringed Scepter,1,21,65,4294966361,0,0,0,0,0,0,,,
43722,Silver Ringed Scepter,1,21,65,4294966361,0,0,0,0,0,0,,,
43723,Silver Ringed Scepter,1,21,65,4294966361,0,0,0,0,0,0,,,
43724,Silver Ringed Scepter,1,21,65,4294966361,0,0,0,0,0,0,,,
43725,Silver Ringed Scepter,1,21,65,4294966361,0,0,0,0,0,0,,,
43726,Silver Ringed Scepter,1,21,66,4294966362,0,0,0,0,0,0,,,
43727,Silver Ringed Scepter,1,21,66,4294966362,0,0,0,0,0,0,,,
43728,Silver Ringed Scepter,1,21,66,4294966362,0,0,0,0,0,0,,,
43729,Silver Ringed Scepter,1,21,66,4294966362,0,0,0,0,0,0,,,
43730,Silver Ringed Scepter,1,21,66,4294966362,0,0,0,0,0,0,,,
43731,Demon Triple Scepter,1,21,67,4294966363,0,0,0,0,0,0,,,
43732,Demon Triple Scepter,1,21,67,4294966363,0,0,0,0,0,0,,,
43733,Demon Triple Scepter,1,21,67,4294966363,0,0,0,0,0,0,,,
43734,Demon Triple Scepter,1,21,67,4294966363,0,0,0,0,0,0,,,
43735,Demon Triple Scepter,1,21,67,4294966363,0,0,0,0,0,0,,,
43736,Demon Triple Scepter,1,21,68,4294966364,0,0,0,0,0,0,,,
43737,Demon Triple Scepter,1,21,68,4294966364,0,0,0,0,0,0,,,
43738,Demon Triple Scepter,1,21,68,4294966364,0,0,0,0,0,0,,,
43739,Demon Triple Scepter,1,21,68,4294966364,0,0,0,0,0,0,,,
43740,Demon Triple Scepter,1,21,68,4294966364,0,0,0,0,0,0,,,
43741,Demon Triple Scepter,1,21,69,4294966365,0,0,0,0,0,0,,,
43742,Demon Triple Scepter,1,21,69,4294966365,0,0,0,0,0,0,,,
43743,Demon Triple Scepter,1,21,69,4294966365,0,0,0,0,0,0,,,
43744,Demon Triple Scepter,1,21,69,4294966365,0,0,0,0,0,0,,,
43745,Demon Triple Scepter,1,21,69,4294966365,0,0,0,0,0,0,,,
43746,Demon Triple Scepter,1,21,70,4294966366,0,0,0,0,0,0,,,
43747,Demon Triple Scepter,1,21,70,4294966366,0,0,0,0,0,0,,,
43748,Demon Triple Scepter,1,21,70,4294966366,0,0,0,0,0,0,,,
43749,Demon Triple Scepter,1,21,70,4294966366,0,0,0,0,0,0,,,
43750,Demon Triple Scepter,1,21,70,4294966366,0,0,0,0,0,0,,,
43751,Bloody Triple Scepter,1,21,71,4294966367,0,0,0,0,0,0,,,
43752,Bloody Triple Scepter,1,21,71,4294966367,0,0,0,0,0,0,,,
43753,Bloody Triple Scepter,1,21,71,4294966367,0,0,0,0,0,0,,,
43754,Bloody Triple Scepter,1,21,71,4294966367,0,0,0,0,0,0,,,
43755,Bloody Triple Scepter,1,21,71,4294966367,0,0,0,0,0,0,,,
43756,Bloody Triple Scepter,1,21,72,4294966368,0,0,0,0,0,0,,,
43757,Bloody Triple Scepter,1,21,72,4294966368,0,0,0,0,0,0,,,
43758,Bloody Triple Scepter,1,21,72,4294966368,0,0,0,0,0,0,,,
43759,Bloody Triple Scepter,1,21,72,4294966368,0,0,0,0,0,0,,,
43760,Bloody Triple Scepter,1,21,72,4294966368,0,0,0,0,0,0,,,
43761,Demon King Scepter,1,21,73,4294966369,0,0,0,0,0,0,,,
43762,Demon King Scepter,1,21,73,4294966369,0,0,0,0,0,0,,,
43763,Demon King Scepter,1,21,73,4294966369,0,0,0,0,0,0,,,
43764,Demon King Scepter,1,21,73,4294966369,0,0,0,0,0,0,,,
43765,Demon King Scepter,1,21,73,4294966369,0,0,0,0,0,0,,,
43766,Demon King Scepter,1,21,74,4294966370,0,0,0,0,0,0,,,
43767,Demon King Scepter,1,21,74,4294966370,0,0,0,0,0,0,,,
43768,Demon King Scepter,1,21,74,4294966370,0,0,0,0,0,0,,,
43769,Demon King Scepter,1,21,74,4294966370,0,0,0,0,0,0,,,
43770,Demon King Scepter,1,21,74,4294966370,0,0,0,0,0,0,,,
43771,Demon King Scepter,1,21,75,4294966371,0,0,0,0,0,0,,,
43772,Demon King Scepter,1,21,75,4294966371,0,0,0,0,0,0,,,
43773,Demon King Scepter,1,21,75,4294966371,0,0,0,0,0,0,,,
43774,Demon King Scepter,1,21,75,4294966371,0,0,0,0,0,0,,,
43775,Demon King Scepter,1,21,75,4294966371,0,0,0,0,0,0,,,
43776,Lightning Steel Scepter,1,21,76,4294966372,0,0,0,0,0,0,,,
43777,Lightning Steel Scepter,1,21,76,4294966372,0,0,0,0,0,0,,,
43778,Lightning Steel Scepter,1,21,76,4294966372,0,0,0,0,0,0,,,
43779,Lightning Steel Scepter,1,21,76,4294966372,0,0,0,0,0,0,,,
43780,Lightning Steel Scepter,1,21,76,4294966372,0,0,0,0,0,0,,,
43781,Lightning Steel Scepter,1,21,77,4294966373,0,0,0,0,0,0,,,
43782,Lightning Steel Scepter,1,21,77,4294966373,0,0,0,0,0,0,,,
43783,Lightning Steel Scepter,1,21,77,4294966373,0,0,0,0,0,0,,,
43784,Lightning Steel Scepter,1,21,77,4294966373,0,0,0,0,0,0,,,
43785,Lightning Steel Scepter,1,21,77,4294966373,0,0,0,0,0,0,,,
43786,Fury Steel Scepter,1,21,78,4294966374,0,0,0,0,0,0,,,
43787,Fury Steel Scepter,1,21,78,4294966374,0,0,0,0,0,0,,,
43788,Fury Steel Scepter,1,21,78,4294966374,0,0,0,0,0,0,,,
43789,Fury Steel Scepter,1,21,78,4294966374,0,0,0,0,0,0,,,
43790,Fury Steel Scepter,1,21,78,4294966374,0,0,0,0,0,0,,,
43791,Fury Steel Scepter,1,21,79,4294966375,0,0,0,0,0,0,,,
43792,Fury Steel Scepter,1,21,79,4294966375,0,0,0,0,0,0,,,
43793,Fury Steel Scepter,1,21,79,4294966375,0,0,0,0,0,0,,,
43794,Fury Steel Scepter,1,21,79,4294966375,0,0,0,0,0,0,,,
43795,Fury Steel Scepter,1,21,79,4294966375,0,0,0,0,0,0,,,
43796,Fury Steel Scepter,1,21,80,4294966376,0,0,0,0,0,0,,,
43797,Fury Steel Scepter,1,21,80,4294966376,0,0,0,0,0,0,,,
43798,Fury Steel Scepter,1,21,80,4294966376,0,0,0,0,0,0,,,
43799,Fury Steel Scepter,1,21,80,4294966376,0,0,0,0,0,0,,,
43800,Fury Steel Scepter,1,21,80,4294966376,0,0,0,0,0,0,,,
43801,Eight Ring Gold Scepter,1,21,81,4294966377,0,0,0,0,0,0,,,
43802,Eight Ring Gold Scepter,1,21,81,4294966377,0,0,0,0,0,0,,,
43803,Eight Ring Gold Scepter,1,21,81,4294966377,0,0,0,0,0,0,,,
43804,Eight Ring Gold Scepter,1,21,81,4294966377,0,0,0,0,0,0,,,
43805,Eight Ring Gold Scepter,1,21,81,4294966377,0,0,0,0,0,0,,,
43806,Eight Ring Gold Scepter,1,21,82,4294966378,0,0,0,0,0,0,,,
43807,Eight Ring Gold Scepter,1,21,82,4294966378,0,0,0,0,0,0,,,
