ID,Name,Level,Health,ModelID,RadiusInfo1,RadiusInfo2,WalkSpeed,RunSpeed,DeathSpeed,Damage,Defense,AttackSuccess,AttackBlock,ElementAttackPower,ElementDefensePower,Critical,clickheight,clickdepth,Unknown56,Unknown60,Unknown64,Unknown68,Unknown72,Unknown76,Unknown80,Unknown84,Unknown92,Unknown100,Unknown104,Unknown108,Unknown112,Unknown116,Unknown120,Unknown124,Unknown128,Unknown180,Unknown184,Unknown188,Unknown192,Unknown196,Unknown200,Unknown204,Unknown208,Unknown212,Unknown216,Unknown220,Unknown224,Unknown228,Unknown232,Unknown236,Unknown240,Unknown244,Unknown248,Unknown252,Unknown256,Unknown260,Unknown264,Unknown268,Unknown272,Unknown276,Unknown280,Unknown284,Unknown288,Unknown292,Unknown296,Unknown300,Unknown304,Unknown308,Unknown312,Unknown316,Unknown320,Unknown324,LightATK,ShadowATK,DarkATK,Unknown340,Unknown344,Unknown348,Unknown352,Unknown356,Unknown360,Unknown364,Unknown368,Unknown372,Unknown376,Unknown380,Unknown384,Unknown388,Unknown392,Unknown396,Unknown400,Unknown404,Unknown408,Unknown412,Unknown416,Unknown420,Unknown424,Unknown428,Unknown432,Unknown436,Unknown440,Unknown444,Unknown448,Unknown452,Unknown456,Unknown460,Unknown464,Unknown468,Unknown472,Unknown476,Unknown480,Unknown484,Unknown488,Unknown492,Unknown496,Unknown500,Unknown504,Unknown508,Unknown512,Unknown516,Unknown520,Unknown524,Unknown528,Unknown532,Unknown536,Unknown540,Unknown544,Unknown548,Unknown552,Unknown556,Unknown560,Unknown564,Unknown568,Unknown572,Unknown576,Unknown580,Unknown584,Unknown588,Unknown592,Unknown596,Unknown600,Unknown604,Unknown608,Unknown612,Unknown616,Unknown620,Unknown624,Unknown628,Unknown632,Unknown636,Unknown640,Unknown644,Unknown648,Unknown652,Unknown656,Unknown660,Unknown664,Unknown668,Unknown672,Unknown676,Unknown680,Unknown684,Unknown688,Unknown692,Unknown696,Unknown700,Unknown704,Unknown708,Unknown712,Unknown716,Unknown720,ImproveStone1_Chance,ImproveStone1_ID,ImproveStone2_Chance,ImproveStone2_ID,Unknown740,PetDropChance,PetID1,PetID2,Unknown756,Unknown760,Unknown764,Unknown768,Unknown772,Unknown776,Unknown780,Unknown784,Unknown788,Unknown792,Unknown796,Unknown800,Unknown804,Unknown808,Unknown812,Unknown816,Unknown820,Unknown824,Unknown828,Unknown832,Unknown836,Unknown840,Unknown844,Unknown848,Unknown852,Unknown856,Unknown860,Unknown864,Unknown868,Unknown872,Unknown876,Unknown880
424,Mad Sky King,113,5150000,132,300,10,22,130,100,6848,3030,0,0,606,600,666,46,25,70,23,31,0,90,150,5400,14400,919,5,6,0,0,100,100,300,130,3000,2333,1000000,2250000,3150000,1000000,4,1000000,25,1000000,28,1000000,31,1000000,34,70000,136,70000,137,100000,151,1000000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,500000,500000,500000,300000,300000,300000,60000,60000,60000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,491,300000,492,500000,493,300000,494,200000,495,200000,490,100,150,120,711,712,713,714,715,716,717,718,719,720,721,722,2,90,90028,50,90029,500,30,98999,99001,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,0,0,0,0,0,0,5000,99493,0,0,0,0,70,100
425,Steelclad Soldier,129,430590,166,1000,10,15,70,100,4496,2687,2,1500,215,213,236,18,12,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,1000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
426,Gold Faced Corpse,129,430590,167,1000,10,20,65,100,4496,2687,2,1500,215,213,236,22,12,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,1000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
427,Skull Cavalry,129,430590,168,1000,10,29,75,100,3756,2687,2,1500,215,213,236,18,8,70,23,29,0,300,150,5,5,0,5,3,0,0,49,100,1000,80,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
428,Goldenclad Demon King,129,15150000,169,1000,10,16,75,100,19732,1025,2,1800,205,203,225,34,26,70,23,34,0,90,150,900,900,300,5,6,0,0,100,100,1000,150,4500,789,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,151,1000000,138,800000,138,500000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60000,60000,60000,150000,150000,150000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
429,Mad Blood Demon,129,473649,147,1000,10,30,50,100,4945,2687,3,1650,215,213,236,22,10,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,1000,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
430,Red Toad Killer,129,473649,149,1000,10,13,50,100,4945,2687,3,1650,215,213,236,19,17,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,1000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
431,Koradji Killer,129,473649,150,1000,10,20,75,100,5856,2687,3,1650,215,213,236,18,5,70,23,45,0,300,150,5,5,0,5,3,0,0,49,100,1000,80,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
432,Toxic Scorpion,129,16665000,151,1000,10,25,68,100,24710,1025,3,1980,205,203,225,31,30,70,23,40,0,90,150,900,900,300,5,6,0,0,100,100,1000,150,4500,789,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,151,1000000,138,800000,138,500000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60000,60000,60000,150000,150000,150000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
433,Thunder Cutter,129,516708,170,1000,10,25,75,100,5394,2687,4,1800,215,213,236,27,10,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,1000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
434,Diamond Ghost,129,516708,171,1000,10,23,70,100,5805,2687,4,1800,215,213,236,23,14,70,23,33,0,90,150,5,5,0,5,1,0,0,49,100,1000,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
435,Dark Arts Fencer,129,516708,172,1000,10,20,70,100,5257,2687,4,1800,215,213,236,20,10,70,23,29,0,90,150,5,5,0,5,1,0,0,49,100,1000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
436,Iron Arm Brute,129,516708,173,1000,10,19,45,100,4389,2687,4,1800,215,213,236,14,7,70,23,28,0,90,150,5,5,0,5,3,0,0,49,100,1000,70,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
437,Monster Spy,129,18180000,174,1000,10,25,93,100,24225,1025,4,2160,205,203,225,37,28,70,23,35,0,90,150,900,900,300,5,6,0,0,100,100,1000,150,4500,789,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,151,1000000,138,800000,138,500000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60000,60000,60000,150000,150000,150000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
438,Dark Arts Sword,129,516708,175,3000,10,20,85,100,5805,2687,2,1800,215,213,236,19,10,70,23,33,0,300,150,5,5,0,5,1,0,0,49,100,3000,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
439,Soulless Vagabond,129,516708,176,3000,10,28,60,100,5394,2687,2,1800,215,213,236,17,8,70,23,30,0,90,150,5,5,0,5,1,0,0,49,100,3000,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
440,Dark Arts Cloud King,129,516708,177,3000,10,20,75,100,5531,2687,2,1800,215,213,236,35,15,70,23,31,0,90,150,5,5,0,5,1,0,0,49,100,3000,50,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
441,Insane Murderer,129,516708,178,3000,10,15,70,100,4036,2687,2,1800,215,213,236,18,8,70,23,25,0,90,150,5,5,0,5,3,0,0,49,100,3000,75,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
442,Tower Lifter King,129,18180000,179,3000,10,19,128,100,26957,1025,2,2160,205,203,225,46,33,70,23,40,0,90,150,900,900,300,5,6,0,0,100,100,3000,150,4500,789,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,151,1000000,138,800000,138,500000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60000,60000,60000,150000,150000,150000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
443,Single Dart,129,559766,180,200,10,23,80,100,5993,2687,3,1949,215,213,236,20,10,70,23,31,0,90,150,5,5,0,5,1,0,0,49,100,200,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
444,Mad Ghost King,129,559766,181,200,10,20,70,100,5993,2687,3,1949,215,213,236,24,18,70,23,31,0,90,150,5,5,0,5,1,0,0,49,100,200,30,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
445,Black Fiend Ghost,129,559766,182,200,10,30,80,100,6736,2687,3,1949,215,213,236,40,32,70,23,36,0,90,150,5,5,0,5,1,0,0,49,100,200,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
446,Mad Club Monster,129,559766,183,200,10,25,65,100,5137,2687,3,1949,215,213,236,28,20,70,23,31,0,90,150,5,5,0,5,3,0,0,49,100,200,100,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
447,Dark Arts Cloud King,129,19694999,184,200,10,20,80,100,23281,1025,3,2339,205,203,225,30,26,70,23,30,0,90,150,900,900,300,5,6,0,0,100,100,200,150,4500,789,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,151,1000000,138,800000,138,500000,138,200000,141,100000,496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60000,60000,60000,150000,150000,150000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
448,Fire Ghost Corpse,129,732003,185,1000,10,15,70,100,8808,2687,4,2099,215,213,236,23,10,70,23,36,0,90,150,5,5,0,5,3,0,0,49,100,1000,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
449,Night Killer,129,732003,186,1000,10,25,100,100,8225,2687,4,2099,215,213,236,43,28,70,23,33,0,90,150,5,5,0,5,1,0,0,49,100,1000,40,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
450,Hell Wolf Soldier,129,732003,187,1000,10,29,75,100,6717,2687,4,2099,215,213,236,18,7,70,23,31,0,300,150,5,5,0,5,3,0,0,49,100,1000,100,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
451,Twin Headed Devil,129,732003,188,1000,10,17,80,100,8225,2687,4,2099,215,213,236,33,20,70,23,33,0,90,150,5,5,0,5,1,0,0,49,100,1000,35,1435,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,99209,425,490,100,99440,1250,99515,1000,99546,0,0,0,0,5000,99493,0,0,0,0,70,70
