ID,Name,Level,ItemType,Rareness,Clan,Description1,Description2,Description3,LevelRequirement,HonorPointReq,PurchasePrice,SalePrice,DisplayItem2D,Strength,Dexterity,Vitality,Chi,Luck,Damage,Defense,LightDamage,ShadowDamage,DarkDamage,LightResistance,ShawdowResistance,DarkResistance,ChancetoHit,ChancetoDodge,PercentToDeadlyBlow,ValueType,Value1,SkillBonusID1,SkillBonusID2,SkillBonusID3,SkillBonusAmount1,SkillBonusAmount2,SkillBonusAmount3
34296,Besiegement Amulet,106,7,2,3,,,,106,-194,427400,142460,1036,0,0,0,18,0,0,0,0,0,0,92,83,112,0,0,0,0,0,26,0,0,1,0,0
34297,Besiegement Amulet,106,7,2,3,,,,106,-194,427460,142480,1036,0,0,0,18,0,0,0,0,0,0,96,87,117,0,0,0,0,0,26,0,0,1,0,0
34298,Besiegement Amulet,108,7,2,3,,,,108,-192,435340,145110,1036,0,0,0,19,0,0,0,0,0,0,91,81,110,0,0,0,0,0,0,0,0,1,0,0
34299,Besiegement Amulet,108,7,2,3,,,,108,-192,435400,145130,1036,0,0,0,19,0,0,0,0,0,0,95,85,115,0,0,0,0,0,26,0,0,1,0,0
34300,Besiegement Amulet,108,7,2,3,,,,108,-192,435460,145150,1036,0,0,0,19,0,0,0,0,0,0,98,88,119,0,0,0,0,0,26,0,0,1,0,0
34301,Besiegement Amulet,110,7,2,3,,,,110,-190,443280,147760,1036,0,0,0,19,0,0,0,0,0,0,92,84,112,0,0,0,0,0,0,0,0,1,0,0
34302,Besiegement Amulet,110,7,2,3,,,,110,-190,443330,147770,1036,0,0,0,19,0,0,0,0,0,0,96,87,117,0,0,0,0,0,26,0,0,1,0,0
34303,Besiegement Amulet,110,7,2,3,,,,110,-190,443400,147800,1036,0,0,0,19,0,0,0,0,0,0,100,91,122,0,0,0,0,0,26,0,0,1,0,0
34304,Besiegement Amulet,112,7,2,3,,,,112,-188,451210,150400,1036,0,0,0,19,0,0,0,0,0,0,94,85,114,0,0,0,0,0,0,0,0,1,0,0
34305,Besiegement Amulet,112,7,2,3,,,,112,-188,451270,150420,1036,0,0,0,19,0,0,0,0,0,0,98,88,118,0,0,0,0,0,26,0,0,1,0,0
34306,Besiegement Amulet,112,7,2,3,,,,112,-188,451330,150440,1036,0,0,0,19,0,0,0,0,0,0,102,92,123,0,0,0,0,0,26,0,0,1,0,0
35001,Emperor Wild Blade,100,16,4,3,,,,100,0,1509290,503090,933,0,0,0,0,0,956,0,0,87,0,0,0,0,137,0,0,0,0,91,92,30,4,4,2
35002,Emperor Wild Blade,100,16,4,3,,,,100,0,1509290,503090,933,0,0,0,0,0,956,0,0,87,0,0,0,0,137,0,0,0,0,91,92,30,4,4,2
35003,Death God Blade,110,16,4,3,,,,110,0,1561180,520390,942,0,0,0,0,0,1047,0,0,95,0,0,0,0,150,0,0,0,0,91,92,30,4,4,4
35004,Death God Blade,110,16,4,3,,,,110,0,1561180,520390,942,0,0,0,0,0,1047,0,0,95,0,0,0,0,150,0,0,0,0,91,92,30,4,4,4
35005,Wind God Double Blade,100,17,4,3,,,,100,0,1508380,502790,934,0,0,0,0,0,816,0,0,26,0,0,0,0,137,0,0,0,0,93,94,34,4,4,2
35006,Wind God Double Blade,100,17,4,3,,,,100,0,1508380,502790,934,0,0,0,0,0,816,0,0,26,0,0,0,0,137,0,0,0,0,93,94,34,4,4,2
35007,Fujin Blade,110,17,4,3,,,,110,0,1560200,520060,943,0,0,0,0,0,894,0,0,29,0,0,0,0,150,0,0,0,0,93,94,34,4,4,4
35008,Fujin Blade,110,17,4,3,,,,110,0,1560200,520060,943,0,0,0,0,0,894,0,0,29,0,0,0,0,150,0,0,0,0,93,94,34,4,4,4
35009,Ancient Sun Lute,100,18,4,3,,,,100,0,1508840,502940,935,0,0,0,0,0,886,0,0,57,0,0,0,0,137,0,0,0,0,95,96,38,4,4,2
35010,Ancient Sun Lute,100,18,4,3,,,,100,0,1508840,502940,935,0,0,0,0,0,886,0,0,57,0,0,0,0,137,0,0,0,0,95,96,38,4,4,2
35011,Rising Moon Lute,110,18,4,3,,,,110,0,1560690,520230,944,0,0,0,0,0,971,0,0,62,0,0,0,0,150,0,0,0,0,95,96,38,4,4,4
35012,Rising Moon Lute,110,18,4,3,,,,110,0,1560690,520230,944,0,0,0,0,0,971,0,0,62,0,0,0,0,150,0,0,0,0,95,96,38,4,4,4
35013,Four Moon Armor,100,9,4,3,,,,100,0,1504710,501570,928,0,0,18,0,0,0,458,0,0,0,31,28,38,0,68,0,0,0,20,24,0,4,4,0
35014,Four Moon Armor,100,9,4,3,,,,100,0,1504710,501570,928,0,0,18,0,0,0,458,0,0,0,31,28,38,0,68,0,0,0,20,24,0,4,4,0
35015,Sky Moon Armor,110,9,4,3,,,,110,0,1556380,518790,928,0,0,20,0,0,0,503,0,0,0,34,31,42,0,74,0,0,0,20,24,0,4,6,0
35016,Sky Moon Armor,110,9,4,3,,,,110,0,1556380,518790,928,0,0,20,0,0,0,503,0,0,0,34,31,42,0,74,0,0,0,20,24,0,4,6,0
35017,Four Moon Boots,100,12,4,3,,,,100,0,1253620,417870,932,0,0,0,0,0,0,65,0,0,0,0,0,0,0,159,0,0,0,21,22,0,3,3,0
35018,Four Moon Boots,100,12,4,3,,,,100,0,1253620,417870,932,0,0,0,0,0,0,65,0,0,0,0,0,0,0,159,0,0,0,21,22,0,3,3,0
35019,Sky Moon Boots,110,12,4,3,,,,110,0,1280380,426790,932,0,0,0,0,0,0,71,0,0,0,0,0,0,0,175,0,0,0,21,22,0,4,4,0
35020,Sky Moon Boots,110,12,4,3,,,,110,0,1280380,426790,932,0,0,0,0,0,0,71,0,0,0,0,0,0,0,175,0,0,0,21,22,0,4,4,0
35021,Four Moon Gloves,100,10,4,3,,,,100,0,1351130,450370,930,0,0,0,0,0,0,130,0,0,0,0,0,0,320,0,0,0,0,23,0,0,4,0,0
35022,Four Moon Gloves,100,10,4,3,,,,100,0,1351130,450370,930,0,0,0,0,0,0,130,0,0,0,0,0,0,320,0,0,0,0,23,0,0,4,0,0
35023,Sky Moon Gloves,110,10,4,3,,,,110,0,1386840,462280,930,0,0,0,0,0,0,142,0,0,0,0,0,0,351,0,0,0,0,23,0,0,5,0,0
35024,Sky Moon Gloves,110,10,4,3,,,,110,0,1386840,462280,930,0,0,0,0,0,0,142,0,0,0,0,0,0,351,0,0,0,0,23,0,0,5,0,0
35025,Lunar Gold Ring,100,11,4,3,,,,100,0,1401330,467110,931,0,16,0,0,0,0,0,0,206,0,0,0,0,0,0,20,0,0,25,83,0,4,1,0
35026,Lunar Gold Ring,100,11,4,3,,,,100,0,1401330,467110,931,0,16,0,0,0,0,0,0,206,0,0,0,0,0,0,20,0,0,25,83,0,4,1,0
35027,Frantic Moon Ring,110,11,4,3,,,,110,0,1441940,480640,940,0,17,0,0,0,0,0,0,226,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35028,Frantic Moon Ring,110,11,4,3,,,,110,0,1441940,480640,940,0,17,0,0,0,0,0,0,226,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35029,Frantic Moon Amulet,110,7,4,3,,,,110,0,1443840,481280,936,0,0,0,20,0,0,0,0,0,0,125,113,151,0,0,0,0,0,26,82,0,4,2,0
35030,Frantic Moon Amulet,110,7,4,3,,,,110,0,1443840,481280,936,0,0,0,20,0,0,0,0,0,0,125,113,151,0,0,0,0,0,26,82,0,4,2,0
35031,Frantic Moon Amulet,110,7,4,3,,,,110,0,1443840,481280,936,0,0,0,20,0,0,0,0,0,0,125,113,151,0,0,0,0,0,26,82,0,4,2,0
35032,Frantic Moon Amulet,110,7,4,3,,,,110,0,1443840,481280,936,0,0,0,20,0,0,0,0,0,0,125,113,151,0,0,0,0,0,26,82,0,4,2,0
35033,Lunar Gold Amulet,100,7,4,3,,,,100,0,1403030,467670,927,0,0,0,18,0,0,0,0,0,0,114,102,137,0,0,0,0,0,26,82,0,4,1,0
35034,Lunar Gold Amulet,100,7,4,3,,,,100,0,1403030,467670,927,0,0,0,18,0,0,0,0,0,0,114,102,137,0,0,0,0,0,26,82,0,4,1,0
35035,Death God Blade,118,16,4,3,,,,118,0,1725880,575290,942,0,0,0,0,0,1348,0,0,123,0,0,0,0,193,0,0,0,0,91,92,30,4,4,4
35036,Death God Blade,118,16,4,3,,,,118,0,1725880,575290,942,0,0,0,0,0,1348,0,0,123,0,0,0,0,193,0,0,0,0,91,92,30,4,4,4
35037,Death God Blade,124,16,4,3,,,,124,0,1905540,635180,942,0,0,0,0,0,1677,0,0,153,0,0,0,0,241,0,0,0,0,91,92,30,4,4,4
35038,Death God Blade,124,16,4,3,,,,124,0,1905540,635180,942,0,0,0,0,0,1677,0,0,153,0,0,0,0,241,0,0,0,0,91,92,30,4,4,4
35039,Death God Blade,130,16,4,3,,,,130,0,2085200,695060,942,0,0,0,0,0,2005,0,0,183,0,0,0,0,288,0,0,0,0,91,92,30,4,4,4
35040,Death God Blade,130,16,4,3,,,,130,0,2085200,695060,942,0,0,0,0,0,2005,0,0,183,0,0,0,0,288,0,0,0,0,91,92,30,4,4,4
35041,Death God Blade,136,16,4,3,,,,136,0,2264860,754950,942,0,0,0,0,0,2334,0,0,213,0,0,0,0,336,0,0,0,0,91,92,30,4,4,4
35042,Death God Blade,136,16,4,3,,,,136,0,2264860,754950,942,0,0,0,0,0,2334,0,0,213,0,0,0,0,336,0,0,0,0,91,92,30,4,4,4
35043,Death God Blade,142,16,4,3,,,,142,0,2444510,814830,942,0,0,0,0,0,2662,0,0,243,0,0,0,0,382,0,0,0,0,91,92,30,4,4,4
35044,Death God Blade,142,16,4,3,,,,142,0,2444510,814830,942,0,0,0,0,0,2662,0,0,243,0,0,0,0,382,0,0,0,0,91,92,30,4,4,4
35045,Fujin Blade,118,17,4,3,,,,118,0,1724600,574860,943,0,0,0,0,0,1151,0,0,37,0,0,0,0,193,0,0,0,0,93,94,34,4,4,4
35046,Fujin Blade,118,17,4,3,,,,118,0,1724600,574860,943,0,0,0,0,0,1151,0,0,37,0,0,0,0,193,0,0,0,0,93,94,34,4,4,4
35047,Fujin Blade,124,17,4,3,,,,124,0,1903960,634650,943,0,0,0,0,0,1432,0,0,47,0,0,0,0,241,0,0,0,0,93,94,34,4,4,4
35048,Fujin Blade,124,17,4,3,,,,124,0,1903960,634650,943,0,0,0,0,0,1432,0,0,47,0,0,0,0,241,0,0,0,0,93,94,34,4,4,4
35049,Fujin Blade,130,17,4,3,,,,130,0,2083310,694430,943,0,0,0,0,0,1712,0,0,56,0,0,0,0,288,0,0,0,0,93,94,34,4,4,4
35050,Fujin Blade,130,17,4,3,,,,130,0,2083310,694430,943,0,0,0,0,0,1712,0,0,56,0,0,0,0,288,0,0,0,0,93,94,34,4,4,4
35051,Fujin Blade,136,17,4,3,,,,136,0,2262650,754210,943,0,0,0,0,0,1993,0,0,65,0,0,0,0,336,0,0,0,0,93,94,34,4,4,4
35052,Fujin Blade,136,17,4,3,,,,136,0,2262650,754210,943,0,0,0,0,0,1993,0,0,65,0,0,0,0,336,0,0,0,0,93,94,34,4,4,4
35053,Fujin Blade,142,17,4,3,,,,142,0,2441990,813990,943,0,0,0,0,0,2273,0,0,74,0,0,0,0,382,0,0,0,0,93,94,34,4,4,4
35054,Fujin Blade,142,17,4,3,,,,142,0,2441990,813990,943,0,0,0,0,0,2273,0,0,74,0,0,0,0,382,0,0,0,0,93,94,34,4,4,4
35055,Rising Moon Lute,118,18,4,3,,,,118,0,1725240,575080,944,0,0,0,0,0,1250,0,0,80,0,0,0,0,193,0,0,0,0,95,96,38,4,4,4
35056,Rising Moon Lute,118,18,4,3,,,,118,0,1725240,575080,944,0,0,0,0,0,1250,0,0,80,0,0,0,0,193,0,0,0,0,95,96,38,4,4,4
35057,Rising Moon Lute,124,18,4,3,,,,124,0,1904750,634910,944,0,0,0,0,0,1554,0,0,100,0,0,0,0,241,0,0,0,0,95,96,38,4,4,4
35058,Rising Moon Lute,124,18,4,3,,,,124,0,1904750,634910,944,0,0,0,0,0,1554,0,0,100,0,0,0,0,241,0,0,0,0,95,96,38,4,4,4
35059,Rising Moon Lute,130,18,4,3,,,,130,0,2084270,694750,944,0,0,0,0,0,1860,0,0,120,0,0,0,0,288,0,0,0,0,95,96,38,4,4,4
35060,Rising Moon Lute,130,18,4,3,,,,130,0,2084270,694750,944,0,0,0,0,0,1860,0,0,120,0,0,0,0,288,0,0,0,0,95,96,38,4,4,4
35061,Rising Moon Lute,136,18,4,3,,,,136,0,2263750,754580,944,0,0,0,0,0,2163,0,0,139,0,0,0,0,336,0,0,0,0,95,96,38,4,4,4
35062,Rising Moon Lute,136,18,4,3,,,,136,0,2263750,754580,944,0,0,0,0,0,2163,0,0,139,0,0,0,0,336,0,0,0,0,95,96,38,4,4,4
35063,Rising Moon Lute,142,18,4,3,,,,142,0,2443250,814410,944,0,0,0,0,0,2467,0,0,159,0,0,0,0,382,0,0,0,0,95,96,38,4,4,4
35064,Rising Moon Lute,142,18,4,3,,,,142,0,2443250,814410,944,0,0,0,0,0,2467,0,0,159,0,0,0,0,382,0,0,0,0,95,96,38,4,4,4
35065,Sky Moon Armor,118,9,4,3,,,,118,0,1720290,573430,928,0,0,26,0,0,0,647,0,0,0,44,40,54,0,96,0,0,0,20,24,0,4,6,0
35066,Sky Moon Armor,118,9,4,3,,,,118,0,1720290,573430,928,0,0,26,0,0,0,647,0,0,0,44,40,54,0,96,0,0,0,20,24,0,4,6,0
35067,Sky Moon Armor,124,9,4,3,,,,124,0,1899060,633020,928,0,0,32,0,0,0,806,0,0,0,55,50,67,0,120,0,0,0,20,24,0,4,6,0
35068,Sky Moon Armor,124,9,4,3,,,,124,0,1899060,633020,928,0,0,32,0,0,0,806,0,0,0,55,50,67,0,120,0,0,0,20,24,0,4,6,0
35069,Sky Moon Armor,130,9,4,3,,,,130,0,2077850,692610,937,0,0,38,0,0,0,964,0,0,0,66,60,80,0,144,0,0,0,20,24,0,4,6,0
35070,Sky Moon Armor,130,9,4,3,,,,130,0,2077850,692610,937,0,0,38,0,0,0,964,0,0,0,66,60,80,0,144,0,0,0,20,24,0,4,6,0
35071,Sky Moon Armor,136,9,4,3,,,,136,0,2256630,752210,937,0,0,45,0,0,0,1122,0,0,0,77,69,93,0,167,0,0,0,20,24,0,4,6,0
35072,Sky Moon Armor,136,9,4,3,,,,136,0,2256630,752210,937,0,0,45,0,0,0,1122,0,0,0,77,69,93,0,167,0,0,0,20,24,0,4,6,0
35073,Sky Moon Armor,142,9,4,3,,,,142,0,2435410,811800,937,0,0,51,0,0,0,1278,0,0,0,88,79,107,0,190,0,0,0,20,24,0,4,6,0
35074,Sky Moon Armor,142,9,4,3,,,,142,0,2435410,811800,937,0,0,51,0,0,0,1278,0,0,0,88,79,107,0,190,0,0,0,20,24,0,4,6,0
35075,Sky Moon Boots,118,12,4,3,,,,118,0,1362090,454030,932,0,0,0,0,0,0,91,0,0,0,0,0,0,0,226,0,0,0,21,22,0,4,4,0
35076,Sky Moon Boots,118,12,4,3,,,,118,0,1362090,454030,932,0,0,0,0,0,0,91,0,0,0,0,0,0,0,226,0,0,0,21,22,0,4,4,0
35077,Sky Moon Boots,124,12,4,3,,,,124,0,1451240,483740,932,0,0,0,0,0,0,114,0,0,0,0,0,0,0,282,0,0,0,21,22,0,4,4,0
35078,Sky Moon Boots,124,12,4,3,,,,124,0,1451240,483740,932,0,0,0,0,0,0,114,0,0,0,0,0,0,0,282,0,0,0,21,22,0,4,4,0
35079,Sky Moon Boots,130,12,4,3,,,,130,0,1540370,513450,941,0,0,0,0,0,0,136,0,0,0,0,0,0,0,336,0,0,0,21,22,0,4,4,0
35080,Sky Moon Boots,130,12,4,3,,,,130,0,1540370,513450,941,0,0,0,0,0,0,136,0,0,0,0,0,0,0,336,0,0,0,21,22,0,4,4,0
35081,Sky Moon Boots,136,12,4,3,,,,136,0,1629510,543170,941,0,0,0,0,0,0,159,0,0,0,0,0,0,0,392,0,0,0,21,22,0,4,4,0
35082,Sky Moon Boots,136,12,4,3,,,,136,0,1629510,543170,941,0,0,0,0,0,0,159,0,0,0,0,0,0,0,392,0,0,0,21,22,0,4,4,0
35083,Sky Moon Boots,142,12,4,3,,,,142,0,1718650,572880,941,0,0,0,0,0,0,181,0,0,0,0,0,0,0,447,0,0,0,21,22,0,4,4,0
35084,Sky Moon Boots,142,12,4,3,,,,142,0,1718650,572880,941,0,0,0,0,0,0,181,0,0,0,0,0,0,0,447,0,0,0,21,22,0,4,4,0
35085,Sky Moon Gloves,118,10,4,3,,,,118,0,1501380,500460,930,0,0,0,0,0,0,184,0,0,0,0,0,0,454,0,0,0,0,23,0,0,5,0,0
35086,Sky Moon Gloves,118,10,4,3,,,,118,0,1501380,500460,930,0,0,0,0,0,0,184,0,0,0,0,0,0,454,0,0,0,0,23,0,0,5,0,0
35087,Sky Moon Gloves,124,10,4,3,,,,124,0,1626330,542110,930,0,0,0,0,0,0,229,0,0,0,0,0,0,564,0,0,0,0,23,0,0,5,0,0
35088,Sky Moon Gloves,124,10,4,3,,,,124,0,1626330,542110,930,0,0,0,0,0,0,229,0,0,0,0,0,0,564,0,0,0,0,23,0,0,5,0,0
35089,Sky Moon Gloves,130,10,4,3,,,,130,0,1751270,583750,939,0,0,0,0,0,0,274,0,0,0,0,0,0,674,0,0,0,0,23,0,0,5,0,0
35090,Sky Moon Gloves,130,10,4,3,,,,130,0,1751270,583750,939,0,0,0,0,0,0,274,0,0,0,0,0,0,674,0,0,0,0,23,0,0,5,0,0
35091,Sky Moon Gloves,136,10,4,3,,,,136,0,1876220,625400,939,0,0,0,0,0,0,319,0,0,0,0,0,0,784,0,0,0,0,23,0,0,5,0,0
35092,Sky Moon Gloves,136,10,4,3,,,,136,0,1876220,625400,939,0,0,0,0,0,0,319,0,0,0,0,0,0,784,0,0,0,0,23,0,0,5,0,0
35093,Sky Moon Gloves,142,10,4,3,,,,142,0,2001170,667050,939,0,0,0,0,0,0,364,0,0,0,0,0,0,895,0,0,0,0,23,0,0,5,0,0
35094,Sky Moon Gloves,142,10,4,3,,,,142,0,2001170,667050,939,0,0,0,0,0,0,364,0,0,0,0,0,0,895,0,0,0,0,23,0,0,5,0,0
35095,Frantic Moon Ring,118,11,4,3,,,,118,0,1572720,524240,940,0,22,0,0,0,0,0,0,291,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35096,Frantic Moon Ring,118,11,4,3,,,,118,0,1572720,524240,940,0,22,0,0,0,0,0,0,291,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35097,Frantic Moon Ring,124,11,4,3,,,,124,0,1715400,571800,940,0,28,0,0,0,0,0,0,362,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35098,Frantic Moon Ring,124,11,4,3,,,,124,0,1715400,571800,940,0,28,0,0,0,0,0,0,362,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35099,Frantic Moon Ring,130,11,4,3,,,,130,0,1858080,619360,940,0,34,0,0,0,0,0,0,434,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35100,Frantic Moon Ring,130,11,4,3,,,,130,0,1858080,619360,940,0,34,0,0,0,0,0,0,434,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35101,Frantic Moon Ring,136,11,4,3,,,,136,0,2000720,666900,940,0,39,0,0,0,0,0,0,503,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35102,Frantic Moon Ring,136,11,4,3,,,,136,0,2000720,666900,940,0,39,0,0,0,0,0,0,503,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35103,Frantic Moon Ring,142,11,4,3,,,,142,0,2143410,714470,940,0,45,0,0,0,0,0,0,575,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35104,Frantic Moon Ring,142,11,4,3,,,,142,0,2143410,714470,940,0,45,0,0,0,0,0,0,575,0,0,0,0,0,0,20,0,0,25,83,0,4,2,0
35105,Frantic Moon Amulet,118,7,4,3,,,,118,0,1575180,525060,936,0,0,0,26,0,0,0,0,0,0,161,145,195,0,0,0,0,0,26,82,0,4,2,0
35106,Frantic Moon Amulet,118,7,4,3,,,,118,0,1575180,525060,936,0,0,0,26,0,0,0,0,0,0,161,145,195,0,0,0,0,0,26,82,0,4,2,0
35107,Frantic Moon Amulet,124,7,4,3,,,,124,0,1718430,572810,936,0,0,0,32,0,0,0,0,0,0,201,181,243,0,0,0,0,0,26,82,0,4,2,0
35108,Frantic Moon Amulet,124,7,4,3,,,,124,0,1718430,572810,936,0,0,0,32,0,0,0,0,0,0,201,181,243,0,0,0,0,0,26,82,0,4,2,0
35109,Frantic Moon Amulet,130,7,4,3,,,,130,0,1861670,620550,936,0,0,0,38,0,0,0,0,0,0,240,217,291,0,0,0,0,0,26,82,0,4,2,0
35110,Frantic Moon Amulet,130,7,4,3,,,,130,0,1861670,620550,936,0,0,0,38,0,0,0,0,0,0,240,217,291,0,0,0,0,0,26,82,0,4,2,0
35111,Frantic Moon Amulet,136,7,4,3,,,,136,0,2004980,668320,936,0,0,0,45,0,0,0,0,0,0,280,251,339,0,0,0,0,0,26,82,0,4,2,0
35112,Frantic Moon Amulet,136,7,4,3,,,,136,0,2004980,668320,936,0,0,0,45,0,0,0,0,0,0,280,251,339,0,0,0,0,0,26,82,0,4,2,0
35113,Frantic Moon Amulet,142,7,4,3,,,,142,0,2148210,716070,936,0,0,0,51,0,0,0,0,0,0,319,286,385,0,0,0,0,0,26,82,0,4,2,0
35114,Frantic Moon Amulet,142,7,4,3,,,,142,0,2148210,716070,936,0,0,0,51,0,0,0,0,0,0,319,286,385,0,0,0,0,0,26,82,0,4,2,0
35115,Death God Blade,115,16,4,3,,,,115,0,1636050,545350,942,0,0,0,0,0,1185,0,0,108,0,0,0,0,170,0,0,0,0,91,92,30,4,4,4
35116,Death God Blade,115,16,4,3,,,,115,0,1636050,545350,942,0,0,0,0,0,1185,0,0,108,0,0,0,0,170,0,0,0,0,91,92,30,4,4,4
35117,Death God Blade,118,16,4,3,,,,118,0,1725880,575290,942,0,0,0,0,0,1348,0,0,123,0,0,0,0,193,0,0,0,0,91,92,30,4,4,4
35118,Death God Blade,118,16,4,3,,,,118,0,1725880,575290,942,0,0,0,0,0,1348,0,0,123,0,0,0,0,193,0,0,0,0,91,92,30,4,4,4
35119,Death God Blade,121,16,4,3,,,,121,0,1815710,605230,942,0,0,0,0,0,1512,0,0,138,0,0,0,0,217,0,0,0,0,91,92,30,4,4,4
35120,Death God Blade,121,16,4,3,,,,121,0,1815710,605230,942,0,0,0,0,0,1512,0,0,138,0,0,0,0,217,0,0,0,0,91,92,30,4,4,4
35121,Death God Blade,124,16,4,3,,,,124,0,1905540,635180,942,0,0,0,0,0,1677,0,0,153,0,0,0,0,241,0,0,0,0,91,92,30,4,4,4
35122,Death God Blade,124,16,4,3,,,,124,0,1905540,635180,942,0,0,0,0,0,1677,0,0,153,0,0,0,0,241,0,0,0,0,91,92,30,4,4,4
35123,Death God Blade,127,16,4,3,,,,127,0,1995370,665120,942,0,0,0,0,0,1841,0,0,168,0,0,0,0,265,0,0,0,0,91,92,30,4,4,4
35124,Death God Blade,127,16,4,3,,,,127,0,1995370,665120,942,0,0,0,0,0,1841,0,0,168,0,0,0,0,265,0,0,0,0,91,92,30,4,4,4
35125,Death God Blade,130,16,4,3,,,,130,0,2085200,695060,942,0,0,0,0,0,2005,0,0,183,0,0,0,0,288,0,0,0,0,91,92,30,4,4,4
35126,Death God Blade,130,16,4,3,,,,130,0,2085200,695060,942,0,0,0,0,0,2005,0,0,183,0,0,0,0,288,0,0,0,0,91,92,30,4,4,4
35127,Death God Blade,133,16,4,3,,,,133,0,2175030,725010,942,0,0,0,0,0,2170,0,0,198,0,0,0,0,311,0,0,0,0,91,92,30,4,4,4
35128,Death God Blade,133,16,4,3,,,,133,0,2175030,725010,942,0,0,0,0,0,2170,0,0,198,0,0,0,0,311,0,0,0,0,91,92,30,4,4,4
35129,Death God Blade,136,16,4,3,,,,136,0,2264860,754950,942,0,0,0,0,0,2334,0,0,213,0,0,0,0,336,0,0,0,0,91,92,30,4,4,4
35130,Death God Blade,136,16,4,3,,,,136,0,2264860,754950,942,0,0,0,0,0,2334,0,0,213,0,0,0,0,336,0,0,0,0,91,92,30,4,4,4
35131,Death God Blade,139,16,4,3,,,,139,0,2354680,784890,942,0,0,0,0,0,2498,0,0,228,0,0,0,0,359,0,0,0,0,91,92,30,4,4,4
35132,Death God Blade,139,16,4,3,,,,139,0,2354680,784890,942,0,0,0,0,0,2498,0,0,228,0,0,0,0,359,0,0,0,0,91,92,30,4,4,4
35133,Death God Blade,142,16,4,3,,,,142,0,2444510,814830,942,0,0,0,0,0,2662,0,0,243,0,0,0,0,382,0,0,0,0,91,92,30,4,4,4
35134,Death God Blade,142,16,4,3,,,,142,0,2444510,814830,942,0,0,0,0,0,2662,0,0,243,0,0,0,0,382,0,0,0,0,91,92,30,4,4,4
35135,Death God Blade,145,16,4,3,,,,145,0,2684050,894680,942,0,0,0,0,0,3100,0,0,282,0,0,0,0,446,0,0,0,0,91,92,30,4,4,4
35136,Death God Blade,145,16,4,3,,,,145,0,2684050,894680,942,0,0,0,0,0,3100,0,0,282,0,0,0,0,446,0,0,0,0,91,92,30,4,4,4
35137,Fujin Blade,115,17,4,3,,,,115,0,1634940,544980,943,0,0,0,0,0,1012,0,0,33,0,0,0,0,170,0,0,0,0,93,94,34,4,4,4
35138,Fujin Blade,115,17,4,3,,,,115,0,1634940,544980,943,0,0,0,0,0,1012,0,0,33,0,0,0,0,170,0,0,0,0,93,94,34,4,4,4
35139,Fujin Blade,118,17,4,3,,,,118,0,1724600,574860,943,0,0,0,0,0,1151,0,0,37,0,0,0,0,193,0,0,0,0,93,94,34,4,4,4
35140,Fujin Blade,118,17,4,3,,,,118,0,1724600,574860,943,0,0,0,0,0,1151,0,0,37,0,0,0,0,193,0,0,0,0,93,94,34,4,4,4
35141,Fujin Blade,121,17,4,3,,,,121,0,1814280,604760,943,0,0,0,0,0,1291,0,0,42,0,0,0,0,217,0,0,0,0,93,94,34,4,4,4
35142,Fujin Blade,121,17,4,3,,,,121,0,1814280,604760,943,0,0,0,0,0,1291,0,0,42,0,0,0,0,217,0,0,0,0,93,94,34,4,4,4
35143,Fujin Blade,124,17,4,3,,,,124,0,1903960,634650,943,0,0,0,0,0,1432,0,0,47,0,0,0,0,241,0,0,0,0,93,94,34,4,4,4
35144,Fujin Blade,124,17,4,3,,,,124,0,1903960,634650,943,0,0,0,0,0,1432,0,0,47,0,0,0,0,241,0,0,0,0,93,94,34,4,4,4
35145,Fujin Blade,127,17,4,3,,,,127,0,1993630,664540,943,0,0,0,0,0,1571,0,0,51,0,0,0,0,265,0,0,0,0,93,94,34,4,4,4
35146,Fujin Blade,127,17,4,3,,,,127,0,1993630,664540,943,0,0,0,0,0,1571,0,0,51,0,0,0,0,265,0,0,0,0,93,94,34,4,4,4
35147,Fujin Blade,130,17,4,3,,,,130,0,2083310,694430,943,0,0,0,0,0,1712,0,0,56,0,0,0,0,288,0,0,0,0,93,94,34,4,4,4
35148,Fujin Blade,130,17,4,3,,,,130,0,2083310,694430,943,0,0,0,0,0,1712,0,0,56,0,0,0,0,288,0,0,0,0,93,94,34,4,4,4
35149,Fujin Blade,133,17,4,3,,,,133,0,2172980,724320,943,0,0,0,0,0,1852,0,0,61,0,0,0,0,311,0,0,0,0,93,94,34,4,4,4
35150,Fujin Blade,133,17,4,3,,,,133,0,2172980,724320,943,0,0,0,0,0,1852,0,0,61,0,0,0,0,311,0,0,0,0,93,94,34,4,4,4
