ID,Name,Description1,Description2,Description3
28552,"흑풍천상갑","","",""
28553,"흑풍갑개화","","",""
28554,"적양호완","","",""
28555,"천극지환","","",""
28556,"패도칠절","","",""
28557,"금혼사령도","","",""
28558,"쌍룡경포도","","",""
28559,"야래오현","","",""
28560,"무월철쇄갑","","",""
28561,"무월흑피화","","",""
28562,"무의호완","","",""
28563,"칠보금환","","",""
28564,"복마금패","","",""
28565,"파극팔변도","","",""
28566,"예형쌍살극","","",""
28567,"단목오현","","",""
28568,"사신영무갑","","",""
28569,"영무갑개화","","",""
28570,"영무호완","","",""
28571,"칠보금환","","",""
28572,"복마금패","","",""
29001,"묵광태도","","",""
29002,"적령태도","","",""
29003,"적령태도","","",""
29004,"적령태도","","",""
29005,"적령태도","","",""
29006,"백령태도","","",""
29007,"백령태도","","",""
29008,"백령태도","","",""
29009,"백령태도","","",""
29010,"백령태도","","",""
29011,"흑령태도","","",""
29012,"흑령태도","","",""
29013,"흑령태도","","",""
29014,"흑령태도","","",""
29015,"명혼태도","","",""
29016,"명혼태도","","",""
29017,"명혼태도","","",""
29018,"명혼태도","","",""
29019,"명혼태도","","",""
29020,"묵섬태도","","",""
29021,"묵섬태도","","",""
29022,"묵섬태도","","",""
29023,"묵섬태도","","",""
29024,"묵섬태도","","",""
29025,"금월태도","","",""
29026,"금월태도","","",""
29027,"금월태도","","",""
29028,"금월태도","","",""
29029,"이형태도","","",""
29030,"이형태도","","",""
29031,"이형태도","","",""
29032,"이형태도","","",""
29033,"야명태도","","",""
29034,"야명태도","","",""
29035,"야명태도","","",""
29036,"용아태도","","",""
29037,"용아태도","","",""
29038,"용아태도","","",""
29039,"용아태도","","",""
29040,"흑룡태도","","",""
29041,"흑룡태도","","",""
29042,"흑룡태도","","",""
29043,"흑룡태도","","",""
29044,"번광사령도","","",""
29045,"번광사령도","","",""
29046,"번광사령도","","",""
29047,"철중사령도","","",""
29048,"철중사령도","","",""
29049,"철중사령도","","",""
29050,"철중사령도","","",""
29051,"벽창일월도","","",""
29052,"벽창일월도","","",""
29053,"벽창일월도","","",""
29054,"흑철사령도","","",""
29055,"흑철사령도","","",""
29056,"흑철사령도","","",""
29057,"흑철사령도","","",""
29058,"패왕사령도","","",""
29059,"패왕사령도","","",""
29060,"패왕사령도","","",""
29061,"패왕사령도","","",""
29062,"흑원태도","","",""
29063,"흑원태도","","",""
29064,"심원태도","","",""
29065,"심원태도","","",""
29066,"심원태도","","",""
29067,"암명태도","","",""
29068,"암명태도","","",""
29069,"금혼사령도","","",""
29070,"금혼사령도","","",""
29071,"금혼사령도","","",""
29072,"흑섬보도","","",""
29073,"흑섬보도","","",""
29074,"흑섬보도","","",""
29075,"현경패왕도","","",""
29076,"쌍수용섬","","",""
29077,"공절쌍섬","","",""
29078,"공절쌍섬","","",""
29079,"공절쌍섬","","",""
29080,"공절쌍섬","","",""
29081,"현경쌍섬","","",""
29082,"현경쌍섬","","",""
29083,"현경쌍섬","","",""
29084,"현경쌍섬","","",""
29085,"현경쌍섬","","",""
29086,"혈경쌍섬","","",""
29087,"혈경쌍섬","","",""
29088,"혈경쌍섬","","",""
29089,"혈경쌍섬","","",""
29090,"자웅패천극","","",""
29091,"자웅패천극","","",""
29092,"자웅패천극","","",""
29093,"자웅패천극","","",""
29094,"자웅패천극","","",""
29095,"자웅호령극","","",""
29096,"자웅호령극","","",""
29097,"자웅호령극","","",""
29098,"자웅호령극","","",""
29099,"자웅호령극","","",""
29100,"청마쌍섬","","",""
29101,"청마쌍섬","","",""
29102,"청마쌍섬","","",""
29103,"청마쌍섬","","",""
29104,"회랑쌍섬","","",""
29105,"회랑쌍섬","","",""
29106,"회랑쌍섬","","",""
29107,"회랑쌍섬","","",""
29108,"현월쌍섬","","",""
29109,"현월쌍섬","","",""
29110,"현월쌍섬","","",""
29111,"적벽쌍섬","","",""
29112,"적벽쌍섬","","",""
29113,"적벽쌍섬","","",""
29114,"적벽쌍섬","","",""
29115,"자웅쌍극","","",""
29116,"자웅쌍극","","",""
29117,"자웅쌍극","","",""
29118,"자웅쌍극","","",""
29119,"흉절쌍살극","","",""
29120,"흉절쌍살극","","",""
29121,"흉절쌍살극","","",""
29122,"흑표쌍극","","",""
29123,"흑표쌍극","","",""
29124,"흑표쌍극","","",""
29125,"흑표쌍극","","",""
29126,"패혼쌍섬","","",""
29127,"패혼쌍섬","","",""
29128,"패혼쌍섬","","",""
29129,"혈랑쌍살극","","",""
29130,"혈랑쌍살극","","",""
29131,"혈랑쌍살극","","",""
29132,"혈랑쌍살극","","",""
29133,"자웅천살극","","",""
29134,"자웅천살극","","",""
29135,"자웅천살극","","",""
29136,"자웅천살극","","",""
29137,"귀문쌍살도","","",""
29138,"귀문쌍살도","","",""
29139,"규화쌍살도","","",""
29140,"규화쌍살도","","",""
29141,"규화쌍살도","","",""
29142,"멸구쌍섬","","",""
29143,"멸구쌍섬","","",""
29144,"쌍룡경포도","","",""
29145,"쌍룡경포도","","",""
29146,"쌍룡경포도","","",""
29147,"백귀쌍극","","",""
29148,"백귀쌍극","","",""
29149,"백귀쌍극","","",""
29150,"극마쌍섬","","",""
29151,"동백사현","","",""
29152,"한풍오현","","",""
29153,"한풍오현","","",""
29154,"한풍오현","","",""
29155,"한풍오현","","",""
29156,"나전오현","","",""
29157,"나전오현","","",""
29158,"나전오현","","",""
29159,"나전오현","","",""
29160,"나전오현","","",""
29161,"설벽오현","","",""
29162,"설벽오현","","",""
29163,"설벽오현","","",""
29164,"설벽오현","","",""
29165,"화접오현","","",""
29166,"화접오현","","",""
29167,"화접오현","","",""
29168,"화접오현","","",""
29169,"화접오현","","",""
29170,"동목오현","","",""
29171,"동목오현","","",""
29172,"동목오현","","",""
29173,"동목오현","","",""
29174,"동목오현","","",""
29175,"녹문오현","","",""
29176,"녹문오현","","",""
29177,"녹문오현","","",""
29178,"녹문오현","","",""
29179,"태극오현","","",""
29180,"태극오현","","",""
29181,"태극오현","","",""
29182,"태극오현","","",""
29183,"무극오현","","",""
29184,"무극오현","","",""
29185,"무극오현","","",""
29186,"천강오현","","",""
29187,"천강오현","","",""
29188,"천강오현","","",""
29189,"천강오현","","",""
29190,"제천사형","","",""
29191,"제천사형","","",""
29192,"제천사형","","",""
29193,"제천사형","","",""
29194,"천조사형","","",""
29195,"천조사형","","",""
29196,"천조사형","","",""
29197,"상원오현","","",""
29198,"상원오현","","",""
29199,"상원오현","","",""
29200,"상원오현","","",""
29201,"장문오현","","",""
29202,"장문오현","","",""
29203,"장문오현","","",""
29204,"안양오현","","",""
29205,"안양오현","","",""
29206,"안양오현","","",""
29207,"안양오현","","",""
29208,"양양오현","","",""
29209,"양양오현","","",""
29210,"양양오현","","",""
29211,"양양오현","","",""
29212,"검화오현","","",""
29213,"검화오현","","",""
29214,"선려오현","","",""
29215,"선려오현","","",""
29216,"선려오현","","",""
29217,"아향오현","","",""
29218,"아향오현","","",""
29219,"야래오현","","",""
29220,"야래오현","","",""
29221,"야래오현","","",""
29222,"연령오현","","",""
29223,"연령오현","","",""
29224,"연령오현","","",""
29225,"초생오현","","",""
29226,"상운무의","","",""
29227,"상운무의","","",""
29228,"상운무의","","",""
29229,"한천무의","","",""
29230,"한천무의","","",""
29231,"한천무의","","",""
29232,"한천무의","","",""
29233,"한천무의","","",""
29234,"화천무의","","",""
29235,"화천무의","","",""
29236,"화천무의","","",""
29237,"화천무의","","",""
29238,"청설무의","","",""
29239,"청설무의","","",""
29240,"청설무의","","",""
29241,"청설무의","","",""
29242,"청설무의","","",""
29243,"흑룡무의","","",""
29244,"흑룡무의","","",""
29245,"흑룡무의","","",""
29246,"흑룡무의","","",""
29247,"흑룡무의","","",""
29248,"묵룡무의","","",""
29249,"묵룡무의","","",""
29250,"묵룡무의","","",""
29251,"묵룡무의","","",""
29252,"흑봉경갑","","",""
29253,"흑봉경갑","","",""
29254,"흑봉경갑","","",""
29255,"흑봉경갑","","",""
29256,"현령무의갑","","",""
29257,"현령무의갑","","",""
29258,"현령무의갑","","",""
29259,"명화무의","","",""
29260,"명화무의","","",""
29261,"명화무의","","",""
29262,"명화무의","","",""
29263,"독패경감","","",""
29264,"독패경감","","",""
29265,"독패경감","","",""
29266,"독패경감","","",""
29267,"패혼무의갑","","",""
29268,"패혼무의갑","","",""
29269,"패혼무의갑","","",""
29270,"혈랑갑","","",""
29271,"혈랑갑","","",""
29272,"혈랑갑","","",""
29273,"혈랑갑","","",""
29274,"북성무의갑","","",""
29275,"북성무의갑","","",""
29276,"북성무의갑","","",""
29277,"패자천추갑","","",""
29278,"패자천추갑","","",""
29279,"패자천추갑","","",""
29280,"패자천추갑","","",""
29281,"적양무의갑","","",""
29282,"적양무의갑","","",""
29283,"적양무의갑","","",""
29284,"적양무의갑","","",""
29285,"흑풍천상갑","","",""
29286,"흑풍천상갑","","",""
29287,"사신내명갑","","",""
29288,"사신내명갑","","",""
29289,"사신내명갑","","",""
29290,"벽사무의갑","","",""
29291,"벽사무의갑","","",""
29292,"흑풍무의갑","","",""
29293,"흑풍무의갑","","",""
29294,"흑풍무의갑","","",""
29295,"무월철쇄갑","","",""
29296,"무월철쇄갑","","",""
29297,"무월철쇄갑","","",""
29298,"흑사문양갑","","",""
29299,"흑사문양갑","","",""
29300,"사령적괘갑","","",""
29301,"북풍호완","","",""
29302,"상운호완","","",""
29303,"상운호완","","",""
29304,"상운호완","","",""
29305,"상운호완","","",""
29306,"한천호완","","",""
29307,"한천호완","","",""
29308,"한천호완","","",""
29309,"한천호완","","",""
29310,"한천호완","","",""
29311,"화천호완","","",""
29312,"화천호완","","",""
29313,"화천호완","","",""
29314,"화천호완","","",""
29315,"청설호완","","",""
29316,"청설호완","","",""
29317,"청설호완","","",""
29318,"청설호완","","",""
29319,"청설호완","","",""
29320,"흑룡호완","","",""
29321,"흑룡호완","","",""
29322,"흑룡호완","","",""
29323,"흑룡호완","","",""
29324,"흑룡호완","","",""
29325,"묵룡호완","","",""
29326,"묵룡호완","","",""
29327,"묵룡호완","","",""
29328,"묵룡호완","","",""
29329,"흑봉호완","","",""
29330,"흑봉호완","","",""
29331,"흑봉호완","","",""
29332,"흑봉호완","","",""
29333,"현령호완","","",""
29334,"현령호완","","",""
29335,"현령호완","","",""
29336,"명화호완","","",""
29337,"명화호완","","",""
29338,"명화호완","","",""
29339,"명화호완","","",""
29340,"독패호완","","",""
29341,"독패호완","","",""
29342,"독패호완","","",""
29343,"독패호완","","",""
29344,"패혼무의호완","","",""
29345,"패혼무의호완","","",""
29346,"패혼무의호완","","",""
29347,"혈랑호완","","",""
29348,"혈랑호완","","",""
29349,"혈랑호완","","",""
29350,"혈랑호완","","",""
29351,"북성호완","","",""
29352,"북성호완","","",""
29353,"북성호완","","",""
29354,"패자천추호완","","",""
29355,"패자천추호완","","",""
29356,"패자천추호완","","",""
29357,"패자천추호완","","",""
29358,"적양호완","","",""
29359,"적양호완","","",""
29360,"적양호완","","",""
29361,"적양호완","","",""
29362,"흑풍호완","","",""
29363,"흑풍호완","","",""
29364,"사신호완","","",""
29365,"사신호완","","",""
29366,"사신호완","","",""
29367,"벽사호완","","",""
29368,"벽사호완","","",""
29369,"무의호완","","",""
29370,"무의호완","","",""
29371,"무의호완","","",""
29372,"무월호완","","",""
29373,"무월호완","","",""
29374,"무월호완","","",""
29375,"흑사호완","","",""
29376,"상운흑피화","","",""
29377,"상운흑피화","","",""
29378,"상운흑피화","","",""
29379,"한천흑피화","","",""
29380,"한천흑피화","","",""
29381,"한천흑피화","","",""
29382,"한천흑피화","","",""
29383,"한천흑피화","","",""
29384,"화천흑피화","","",""
29385,"화천흑피화","","",""
29386,"화천흑피화","","",""
29387,"화천흑피화","","",""
29388,"청설흑피화","","",""
29389,"청설흑피화","","",""
29390,"청설흑피화","","",""
29391,"청설흑피화","","",""
29392,"청설흑피화","","",""
29393,"흑룡흑피화","","",""
29394,"흑룡흑피화","","",""
29395,"흑룡흑피화","","",""
29396,"흑룡흑피화","","",""
29397,"흑룡흑피화","","",""
29398,"묵룡흑피화","","",""
29399,"묵룡흑피화","","",""
29400,"묵룡흑피화","","",""
29401,"묵룡흑피화","","",""
29402,"흑봉흑피화","","",""
29403,"흑봉흑피화","","",""
29404,"흑봉흑피화","","",""
29405,"흑봉흑피화","","",""
29406,"현령흑피화","","",""
29407,"현령흑피화","","",""
29408,"현령흑피화","","",""
29409,"명화갑개화","","",""
29410,"명화갑개화","","",""
29411,"명화갑개화","","",""
29412,"명화갑개화","","",""
29413,"독패갑개화","","",""
29414,"독패갑개화","","",""
29415,"독패갑개화","","",""
29416,"독패갑개화","","",""
29417,"패혼무의화","","",""
29418,"패혼무의화","","",""
29419,"패혼무의화","","",""
29420,"혈랑흑피화","","",""
29421,"혈랑흑피화","","",""
29422,"혈랑흑피화","","",""
29423,"혈랑흑피화","","",""
29424,"북성갑개화","","",""
29425,"북성갑개화","","",""
29426,"북성갑개화","","",""
29427,"패자흑피화","","",""
29428,"패자흑피화","","",""
29429,"패자흑피화","","",""
29430,"패자흑피화","","",""
29431,"적양갑개화","","",""
29432,"적양갑개화","","",""
29433,"적양갑개화","","",""
29434,"적양갑개화","","",""
29435,"흑풍갑개화","","",""
29436,"흑풍갑개화","","",""
29437,"사신흑피화","","",""
29438,"사신흑피화","","",""
29439,"사신흑피화","","",""
29440,"벽사흑피화","","",""
29441,"벽사흑피화","","",""
29442,"무의갑개화","","",""
29443,"무의갑개화","","",""
29444,"무의갑개화","","",""
29445,"무월흑피화","","",""
29446,"무월흑피화","","",""
29447,"무월흑피화","","",""
29448,"흑사갑개화","","",""
29449,"흑사갑개화","","",""
29450,"사령갑개화","","",""
29451,"풍문보주","","",""
29452,"풍문보주","","",""
29453,"녹옥보주","","",""
29454,"녹옥보주","","",""
29455,"녹옥보주","","",""
29456,"녹옥보주","","",""
29457,"녹옥보주","","",""
